StreetNumber,StreetName,StreetNamePostType,Directional,strLocation,dtTime,streetID,VehicleName,Latitude,Longitude
225,LONG MEADOW,DR, ,225 LONG MEADOW DR & HILTON R,4/21/2016 13:18,12564378,DP2,-76.146584139,42.9904321961
627,WATER ,ST,E ,627 WATER ST E & ALMOND ST &,4/23/2016 11:26,12577993,DP2,-76.1421866431,43.05027391
5338,SALINA ,ST,S ,5338 SALINA ST S,5/4/2016 10:59,12564384,DP2,-76.1439002334,42.992271195
1116,BELLEVUE ,AVE, ,1116-18 BELLEVUE AVE,5/4/2016 12:45,12573047,DP2,-76.1736331488,43.0328582059
1116,BELLEVUE ,AVE, ,1116-18 BELLEVUE AVE,5/4/2016 12:52,12573047,DP2,-76.173550953,43.0329846014
407,CLARENCE ,AVE, ,407 CLARENCE AVE & MONTICELLO,5/17/2016 11:21,12576644,DP1,-76.1390207375,43.0044370987
110,CRIPPEN ,PL, ,110 CRIPPEN PL,5/18/2016 10:30,12576586,DP1,-76.144148941,43.0041001999
207,FERNDALE ,DR, ,207 FERNDALE DR,5/18/2016 11:16,12576581,DP1,-76.1459649393,43.0051411031
115,CORAL ,AVE, ,115 CORAL AVE,5/20/2016 9:46,12576690,DP1,-76.1504454394,43.0098406028
400,HUNT ,AVE, ,400 HUNT AVE & MARGUERITE AVE,5/23/2016 15:06,12572098,DP1,-76.1555782423,43.0196812051
148,MAXWELL ,AVE, ,148 MAXWELL AVE & MAINS AVE,5/26/2016 14:10,12571776,DP1,-76.1570132471,43.0060828988
336,LOOMIS ,AVE, ,336 LOOMIS AVE,5/31/2016 14:44,13028567,DP1,-76.1535016428,43.0072536985
229,LOOMIS ,AVE, ,229 LOOMIS AVE,5/31/2016 14:55,12571938,DP1,-76.1540691445,43.0090743989
169,AINSLEY ,DR, ,169 AINSLEY DR & GAME RD,6/3/2016 9:37,12576915,DP1,-76.1309807349,43.0115817003
153,AINSLEY ,DR, ,153 AINSLEY DR & GAME RD,6/3/2016 9:42,12576914,DP1,-76.1314806384,43.0112059016
273,THURBER ,ST, ,273 THURBER ST & ALDEN ST,6/18/2016 9:39,12576956,DP1,-76.1329957369,43.0187712028
906,SPRING ,ST, ,906 SPRING ST,6/27/2016 13:30,12575302,DP1,-76.1524261438,43.0692472103
245,ARLINGTON ,AVE, ,245-47 ARLINGTON AVE & CHARMOUTH                  ,7/30/2016 9:49,12572032,DP2,-76.1665806462,43.021306605
2924,SALINA ,ST,S ,2924-26 SALINA ST S                               ,8/1/2016 7:55,12576853,DP2,-76.1422149401,43.0189617031
3628,SALINA ,ST,S ,3628 SALINA ST S                                  ,8/3/2016 7:18,12576722,DP2,-76.1420734374,43.0125691995
1025,BALLANTYNE ,RD, ,1025 BALLANTYNE RD & SHERLEY D                    ,8/8/2016 7:40,12571937,DP2,-76.1550517397,43.0091913973
1809,VALLEY ,DR, ,1809 VALLEY DR                                    ,8/11/2016 7:06,12571712,DP2,-76.1528604433,42.9986118976
2109,VALLEY ,DR, ,2109 VALLEY DR & BROOKLEA DR                      ,8/12/2016 8:32,12571701,DP2,-76.1525856397,42.9938795997
151,MARVIN ,RD, ,151 MARVIN RD & BARNES AVE                        ,8/17/2016 8:15,12571898,DP2,-76.1604949464,43.0112783999
214,LYNCH ,AVE, ,214 LYNCH AVE                                     ,8/18/2016 6:39,12571913,DP2,-76.1659586437,43.0147081016
1216,BELLEVUE ,AVE, ,1216 BELLEVUE AVE                                 ,9/2/2016 9:17,12572936,DP2,-76.1761132536,43.0328317041
225,COLVIN ,ST,E ,225 COLVIN ST E,4/14/2016 10:44,12577278,DP2,-76.1423182373,43.0260782024
518,CORTLAND ,AVE, ,518 CORTLAND AVE,4/14/2016 13:12,12573214,DP2,-76.1564931405,43.0296077056
1821,VALLEY ,DR, ,1821 VALLEY DR & CHAFFEE AVE E,4/18/2016 10:58,12571710,DP2,-76.1523797368,42.9979095989
125,CHAFFEE ,AVE,E ,125 CHAFFEE AVE E,4/18/2016 13:12,12576516,DP2,-76.1499897421,42.9977770999
120,NORMAN ,AVE, ,120 NORMAN AVE & ACADEMY PL,4/19/2016 10:04,12576486,DP2,-76.151231636,42.9927643955
200,HOVEY ,ST, ,200 HOVEY ST & HURON ST,4/22/2016 9:20,12573224,DP1,-76.1567947409,43.0316799029
3320,SALINA ,ST,S ,3320 SALINA ST S,4/27/2016 13:20,12576772,DP2,-76.1411737388,43.015656102
115,ONONDAGA ,AVE, ,115 ONONDAGA AVE,4/30/2016 9:48,12573252,DP2,-76.1647389472,43.0340224017
107,CONIFER ,DR, ,107 CONIFER DR,5/3/2016 13:43,12564411,DP2,-76.1433344385,42.9905636005
203,CHELTENHAM ,RD,E ,203 CHELTENHAM RD E & COLDBRO,5/9/2016 13:10,12576543,DP2,-76.1401009347,42.9953021986
238,SENECA ,TNPK,E ,238 SENECA TNPK E & MONTICELL,5/10/2016 10:59,12576560,DP2,-76.1387809323,42.9997416991
415,JAMESVILLE ,AVE, ,415 JAMESVILLE AVE,5/12/2016 13:02,13002071,DP1,-76.1333147377,43.0217576059
239,GLEN ,AVE,E ,239 GLEN AVE E & STEVENS AVE,5/16/2016 11:43,12576635,DP2,-76.1406342375,43.0055267008
132,GLEN ,AVE,E ,132 GLEN AVE E & RANDOLPH ST,5/16/2016 13:00,12576632,DP2,-76.1418954363,43.0052300975
205,ORLANDO ,AVE, ,205 ORLANDO AVE & SENECA DR,5/17/2016 9:42,12576620,DP1,-76.1400909365,43.0020701027
4611,SALINA ,ST,S ,4611 SALINA ST S & RONEY RD,5/17/2016 10:43,12576610,DP1,-76.1426321356,43.0024985995
128,SEELEY ,AVE, ,128 SEELEY AVE,5/18/2016 9:10,12576578,DP1,-76.1440484375,43.0020550977
166,GLEN ,AVE,W ,166 GLEN AVE W & FERNDALE DR,5/18/2016 14:33,12576629,DP1,-76.1457302364,43.0055541998
125,VAN RENSSELAER,ST, ,125 VAN RENSSELAER ST & RICHM,5/19/2016 8:52,12573756,DP1,-76.1661666486,43.0501522043
421,SPENCER ,ST, ,421 SPENCER ST & VAN RENSSELA,5/19/2016 9:58,12573801,DP1,-76.1659827455,43.0562606109
524,ATLANTIC ,AVE, ,524 ATLANTIC AVE,5/21/2016 10:55,12571951,DP1,-76.1556247391,43.0112022034
909,COLVIN ,ST,W ,909 COLVIN ST W & HUNT AVE,5/23/2016 14:09,12572132,DP1,-76.1556076442,43.021915903
600,BRIGHTON ,AVE,W ,600 BRIGHTON AVE W & HUNT AVE,5/23/2016 15:17,12572098,DP1,-76.155598643,43.0192639015
136,CAMP ,AVE, ,136 CAMP AVE,5/26/2016 9:56,12571771,DP1,-76.1574139406,43.0078972028
118,MAINS ,AVE, ,118 MAINS AVE,5/27/2016 8:44,12571770,DP1,-76.1576589471,43.0072171021
101,BRONX ,AVE, ,101 BRONX AVE & PLEASANTVIEW,6/1/2016 13:46,12580765,DP1,-76.1339347369,43.0735517132
108,CORNING ,AVE,W ,108-10 CORNING AVE W,6/3/2016 10:53,12576806,DP1,-76.1429082418,43.0187697053
124,CORNING ,AVE,W ,124 CORNING AVE W,6/3/2016 11:00,12576806,DP1,-76.1433076418,43.0187141018
124,CORNING ,AVE,W ,124 CORNING AVE W,6/3/2016 11:02,12576806,DP1,-76.1432756348,43.0187323999
419,LILLIAN ,AVE, ,419 LILLIAN AVE,6/7/2016 15:11,12581407,DP1,-76.1110334284,43.0737746171
605,CUMBERLAND ,AVE, ,605 CUMBERLAND AVE & MONTANA,6/23/2016 14:09,12578494,DP2,-76.1125677329,43.034693709
128,HATCH ,ST, ,128 HATCH ST,7/8/2016 13:57,12572138,DP2,-76.1531651429,43.021751104
135,MAURICE ,AVE, ,135 MAURICE AVE & BARNES AVE                      ,8/17/2016 8:34,12571902,DP2,-76.160574645,43.0120759018
884,HIAWATHA ,BLVD,W ,884 HIAWATHA BLVD W & STATE F                     ,8/24/2016 10:39,12574976,DP2,-76.1812129535,43.0591101059
1000,CLINTON ,ST,N ,1000 CLINTON ST N TO OSWEGO BL,4/14/2016 11:38,12575080,DP1,-76.1628872499,43.0655564085
109,MARIS ,DR, ,109 MARIS DR,4/16/2016 10:06,12571723,DP2,-76.1567661385,43.0005522014
1842,VALLEY ,DR, ,1842-44 VALLEY DR & CHAFFEE AVE,4/16/2016 10:44,12571703,DP2,-76.1530804407,42.997720597
272,CHAFFEE ,AVE, ,272 CHAFFEE AVE & HOPPER RD,4/16/2016 12:37,12571704,DP2,-76.1597104387,42.9978678986
613,SENECA ,TNPK,W ,613 SENECA TNPK W & HOPPER RD,4/18/2016 9:21,12571720,DP2,-76.1588901421,43.0026520979
1010,BELLEVUE ,AVE, ,1010 BELLEVUE AVE,4/20/2016 10:49,12573066,DP1,-76.1705111529,43.0330436065
275,SENECA ,TNPK,W ,275-77 SENECA TNPK W & ACADEMY G,4/20/2016 12:45,13012848,DP2,-76.149599442,43.0014570997
155,BISSELL ,ST,E ,155 BISSELL ST E,4/21/2016 12:53,12573177,DP1,-76.1572749443,43.0250196008
3123,SALINA ,ST,S ,3123 SALINA ST S & PLEASANT AV,4/27/2016 11:25,12576840,DP2,-76.1414847355,43.0172584036
215,EDNA ,RD, ,215 EDNA RD,4/28/2016 9:52,12564402,DP2,-76.1378429384,42.985257196
1016,SOUTH ,AVE, ,1016 SOUTH AVE & ONONDAGA CREE,4/30/2016 12:55,13020281,DP2,-76.1582782457,43.027368901
301,MAPLEWOOD ,AVE, ,301 MAPLEWOOD AVE & HILLSIDE,5/3/2016 9:50,12564415,DP2,-76.1381691346,42.9885246977
5583,SALINA ,ST,S ,5583 SALINA ST S & RICHFIELD A,5/3/2016 10:51,12564409,DP2,-76.1436439351,42.9889826943
1116,BELLEVUE ,AVE, ,1116-18 BELLEVUE AVE,5/4/2016 12:48,12573047,DP2,-76.1736261509,43.0329056018
752,BRIGHTON ,AVE, E,752 E BRIGHTON AVE SYRACUSE 13210,5/5/2016 11:14,13002032,DP2,-76.1322179306,43.0078497022
121,CHESTER ,ST, ,121 CHESTER ST,5/9/2016 9:18,12573226,DP2,-76.1575776406,43.0325111078
424,SUNRISE ,DR, ,424 SUNRISE DR & WINDEMERE RD,5/18/2016 8:39,12576539,DP1,-76.1374584325,42.9919561954
405,SPENCER ,ST, ,405 SPENCER ST & MALTBIE ST,5/19/2016 13:30,13020721,DP1,-76.1631487494,43.0575422076
721,BALLANTYNE ,RD, ,721 BALLANTYNE RD & GIRARD AV,5/20/2016 11:00,12571945,DP1,-76.1523627407,43.0098327005
314,ATLANTIC ,AVE, ,314 ATLANTIC AVE,5/21/2016 11:24,12571953,DP1,-76.1530687447,43.0108561981
1101,TOWNSEND ,ST,S ,1101 TOWNSEND ST S & JACKSON S,5/23/2016 12:04,12577468,DP1,-76.1439827437,43.0399941041
682,ALLEN ,ST, ,682 ALLEN ST,6/6/2016 14:00,12578518,DP1,-76.1165516355,43.0392189073
656,CUMBERLAND ,AVE, ,656 CUMBERLAND AVE,6/23/2016 13:19,12578494,DP2,-76.11251493,43.0331241096
400,AVERY ,AVE, ,400 AVERY AVE,6/25/2016 8:24,12572689,DP2,-76.1915171598,43.0424736059
117,WILBUR ,AVE,N ,117 WILBUR AVE N,7/5/2016 15:09,12573407,DP2,-76.1808287531,43.0491996097
245,ARLINGTON ,AVE, ,245-47 ARLINGTON AVE & CHARMOUTH                  ,7/30/2016 9:43,12572032,DP2,-76.1665102452,43.0213109002
178,VALLEY VIEW,DR, ,178 VALLEY VIEW DR                                ,8/3/2016 11:08,12571923,DP2,-76.1598701412,43.0098005987
106,BARNES ,AVE, ,106 BARNES AVE                                    ,8/17/2016 8:30,12571902,DP2,-76.1606044421,43.0122794024
323,HUTCHINSON ,AVE, ,323 HUTCHINSON AVE & CLAYTON                      ,8/17/2016 15:24,12571821,DP2,-76.1690229499,43.0154868987
234,LAFAYETTE ,RD, ,234 LAFAYETTE RD                                  ,8/24/2016 6:32,12576656,DP2,-76.1309356305,42.9963717
104,LAFAYETTE ,RD, ,104 LAFAYETTE RD & SENECA TPK                     ,8/24/2016 7:51,13028055,DP2,-76.1301604293,43.000732897
158,FLORENCE ,AVE,W ,158 FLORENCE AVE W                                ,9/9/2016 6:58,12576599,DP2,-76.1453297405,43.0070283981
507,LEMOYNE ,AVE, ,507-09 LEMOYNE AVE,4/13/2016 11:33,12575264,DP2,-76.1618316486,43.0718107132
513,LEMOYNE ,AVE, ,513-15 LEMOYNE AVE,4/13/2016 11:39,12575264,DP2,-76.1617176523,43.0719914091
110,RIVERDALE ,DR, ,110 RIVERDALE DR & KRAMER DR,4/16/2016 9:29,12571738,DP2,-76.1562099376,43.0013491002
114,HOPPER ,RD, ,114 HOPPER RD,4/18/2016 9:23,12571720,DP2,-76.1589181426,43.0024277004
107,CHAFFEE ,AVE,E ,107 CHAFFEE AVE E,4/18/2016 11:02,12571710,DP2,-76.1520152364,42.9978872015
115,CHAFFEE ,AVE,E ,115 CHAFFEE AVE E,4/18/2016 11:08,12576514,DP2,-76.1511441401,42.9978390953
139,SEYMOUR ,ST, ,139-43 SEYMOUR ST TO S WEST ARTE,4/22/2016 11:13,13002343,DP1,-76.1562446485,43.0424097056
382,FAYETTE ,ST,W ,382-88 FAYETTE ST W & WEST ST S,4/23/2016 8:58,12573723,DP1,-76.1584091482,43.0491917059
360,WASHINGTON ,ST,W ,360 WASHINGTON ST W & WEST S,4/23/2016 9:01,12573838,DP1,-76.1587714477,43.0496662064
211,PARRISH ,LN, ,211 PARRISH LN,4/28/2016 9:16,12564398,DP2,-76.1411491339,42.9861808967
764,ONONDAGA ,ST,W ,764 ONONDAGA ST W & DELAWARE,4/30/2016 9:31,12573268,DP2,-76.1642432478,43.0356496018
151,RICHFIELD ,AVE, ,151 RICHFIELD AVE,5/3/2016 10:47,12564409,DP2,-76.1424271401,42.9890510988
107,CONIFER ,DR, ,107 CONIFER DR,5/3/2016 13:21,12564411,DP2,-76.1430792361,42.9905441967
401,MONTGOMERY ,ST, ,401 MONTGOMERY ST TO STATE ST,5/11/2016 8:45,12577699,DP2,-76.1475047415,43.0467787085
342,FLORENCE ,AVE,E ,342 FLORENCE AVE E & SPRINGBR,5/16/2016 10:08,12576651,DP2,-76.1388166403,43.0069865989
146,FLORENCE ,AVE,W ,146 FLORENCE AVE W,5/16/2016 11:10,12576599,DP2,-76.1447106396,43.0070798999
132,GLEN ,AVE,E ,132 GLEN AVE E & RANDOLPH ST,5/16/2016 13:01,12576632,DP2,-76.1418461367,43.0050256999
122,CHELTENHAM ,RD,N ,122 CHELTENHAM RD N & SUNRISE,5/17/2016 13:14,12576547,DP1,-76.1378597369,42.9960431998
389,SPENCER ,ST, ,389 SPENCER ST TO LEAVENWORTH,5/19/2016 10:15,12575051,DP1,-76.1643192453,43.0573607077
125,GLEN ,AVE,W ,125 GLEN AVE W,5/19/2016 14:50,12576629,DP2,-76.1444042422,43.0055796031
721,BALLANTYNE ,RD, ,721 BALLANTYNE RD & GIRARD AV,5/20/2016 10:59,12571945,DP1,-76.152384444,43.0098621025
621,VALLEY ,DR, ,621 VALLEY DR & GROVE ST,5/21/2016 10:20,12571941,DP1,-76.1565974439,43.0102362015
138,SMITH ,RD, ,138 SMITH RD & KIMBER AVE,5/31/2016 13:57,12571735,DP1,-76.1556449422,43.0035816994
112,GAME ,RD, ,112 GAME RD,6/3/2016 9:26,12576915,DP1,-76.1313836383,43.0123097031
144,CORNING ,AVE,W ,144 CORNING AVE W,6/3/2016 11:33,12576806,DP1,-76.1438892381,43.018612405
300,DRISCOLL ,AVE, ,300 DRISCOLL AVE & MYRTLE AVE,6/4/2016 10:09,12572770,DP1,-76.1975361597,43.0528621066
1002,PARK ,ST, ,1002 PARK ST,6/14/2016 10:03,12580051,DP2,-76.1483779399,43.064544409
258,CROLY ,ST, ,258 CROLY ST,6/17/2016 9:19,12578715,DP1,-76.1125207331,43.0460382078
208,BROADVIEW ,DR, ,208 BROADVIEW DR,6/21/2016 13:31,12572176,DP2,-76.2014831594,43.0249156027
856,LAFAYETTE ,AVE,W ,856 LAFAYETTE AVE W                               ,8/16/2016 10:31,12572067,DP2,-76.1571776477,43.0182142002
2102,EUCLID ,AVE, ,2102 EUCLID AVE                                   ,9/1/2016 5:14,12578655,DP2,-76.0994529227,43.0375599049
305,WOODRUFF ,AVE, ,305-07 WOODRUFF AVE                               ,9/20/2016 10:50,12580305,DP2,-76.137828745,43.07126521
153,HAZELHURST ,AVE, ,153 HAZELHURST AVE                                ,9/21/2016 6:03,12581042,DP2,-76.112831137,43.0709442108
426,CORTLAND ,AVE, ,426-28 CORTLAND AVE,4/15/2016 8:51,12573231,DP1,-76.1547251392,43.0307646019
188,MERRITT ,AVE, ,188 MERRITT AVE,4/16/2016 10:16,12571711,DP2,-76.1564826392,42.998979896
184,MERRITT ,AVE, ,184 MERRITT AVE,4/16/2016 10:17,12571711,DP2,-76.1563776441,42.9989978977
2247,VALLEY ,DR, ,2247 VALLEY DR & CRAFTON AVE,4/19/2016 9:26,12564371,DP2,-76.1519834361,42.9919563991
122,CHESTER ,ST, ,122 CHESTER ST,4/22/2016 8:56,12573226,DP1,-76.1576076443,43.0323767069
151,CENTENNIAL ,DR, ,151 CENTENNIAL DR,4/30/2016 11:41,13002135,DP2,-76.1595097461,43.0270092027
249,OAKLEY ,DR, ,249 OAKLEY DR & EDGEWOOD DR,5/3/2016 9:01,12564406,DP2,-76.1379416363,42.9874313968
119,CONIFER ,DR, ,119 CONIFER DR,5/3/2016 12:51,12564411,DP2,-76.1423297358,42.9906118964
112,SUNNYSIDE PK,RD, ,112 SUNNYSIDE PK RD,5/12/2016 8:47,12578914,DP1,-76.0931331219,43.0436641098
418,CLARENCE ,AVE, ,418 CLARENCE AVE & MONTICELLO,5/16/2016 9:00,12576626,DP2,-76.1387099384,43.0040626031
239,FERNDALE ,DR, ,239 FERNDALE DR,5/18/2016 11:30,12576581,DP1,-76.1458272365,43.0042145997
490,PLUM ,ST, ,490-98 PLUM ST,5/19/2016 13:44,12573828,DP1,-76.160697247,43.0554517104
490,PLUM ,ST, ,490-98 PLUM ST,5/19/2016 13:48,13020305,DP1,-76.1595701488,43.0552496066
147,GLEN ,AVE,W ,147-49 GLEN AVE W,5/19/2016 14:34,12576629,DP2,-76.1451747362,43.0055182002
115,CORAL ,AVE, ,115 CORAL AVE,5/20/2016 9:46,12576690,DP1,-76.1504727392,43.0099034006
400,HUNT ,AVE, ,400 HUNT AVE & MARGUERITE AVE,5/23/2016 14:29,12572098,DP1,-76.1556304434,43.0198341023
400,HUNT ,AVE, ,400 HUNT AVE & MARGUERITE AVE,5/23/2016 14:46,12572098,DP1,-76.1556277395,43.0196192055
613,BARNES ,AVE, ,613 BARNES AVE,5/24/2016 10:26,12571754,DP1,-76.1590514436,43.0066021993
309,LOOMIS ,AVE, ,309 LOOMIS AVE & PACIFIC AVE,5/31/2016 14:47,12571786,DP1,-76.1537459396,43.008015399
1023,VALLEY ,DR, ,1023 VALLEY DR & FISH AVE,5/31/2016 15:41,12571780,DP1,-76.1546682399,43.0067660995
203,LOWELL ,AVE,N ,203 LOWELL AVE N & ULSTER ST,6/1/2016 13:14,12573388,DP1,-76.1832351511,43.0489466095
110,GAME ,RD, ,110 GAME RD,6/3/2016 9:32,12576915,DP1,-76.1313364318,43.0117925987
200,DRISCOLL ,AVE, ,200 DRISCOLL AVE & HAYDEN AVE,6/4/2016 10:41,12572758,DP1,-76.1966624583,43.0531312057
800,AVERY ,AVE, ,800 AVERY AVE & HERKIMER ST,6/4/2016 11:32,12572761,DP1,-76.1947247563,43.0523316048
624,CUMBERLAND ,AVE, ,624 CUMBERLAND AVE,6/23/2016 13:51,12578494,DP2,-76.1125769317,43.0339116097
322,HATCH ,ST, ,322 HATCH ST,7/8/2016 13:41,12572109,DP2,-76.1525356394,43.0201384047
136,VALLEY VIEW,DR, ,136 VALLEY VIEW DR                                ,8/3/2016 10:40,12571923,DP2,-76.1582651392,43.0098176973
144,BELLE ,AVE, ,144-46 BELLE AVE                                  ,8/3/2016 12:37,12576721,DP2,-76.1452976437,43.0115482003
106,BARNES ,AVE, ,106 BARNES AVE                                    ,8/17/2016 8:27,12571902,DP2,-76.160599142,43.0123081989
311,CLARENCE ,AVE, ,311 CLARENCE AVE & SENECA DR                      ,8/18/2016 4:29,12576633,DP2,-76.1398342339,43.0044104007
514,LYNCH ,AVE, ,514 LYNCH AVE                                     ,8/18/2016 7:49,12571819,DP2,-76.1696487432,43.0145256999
234,LAFAYETTE ,RD, ,234 LAFAYETTE RD                                  ,8/24/2016 6:14,12576656,DP2,-76.1309921345,42.9968400979
198,BEAR ,ST,W ,198 BEAR ST W                                     ,9/1/2016 7:29,12575073,DP2,-76.1641582492,43.0657319119
1113,FAYETTE ,ST,E ,1113 FAYETTE ST E                                 ,9/2/2016 7:44,12578140,DP2,-76.1333704422,43.0484829088
2308,GRANT ,BLVD, ,2308 GRANT BLVD & MCCHESNEY PK                    ,9/16/2016 6:14,12580572,DP2,-76.1456204443,43.0742472148
1629,BUTTERNUT ,ST, ,1629 BUTTERNUT ST & ROSS PARK,4/13/2016 10:24,12580618,DP2,-76.1424999396,43.0740309139
141,BELLEVUE ,AVE, ,141 BELLEVUE AVE,4/14/2016 9:55,12573311,DP1,-76.1570089441,43.0334971016
282,HOPPER ,RD, ,282 HOPPER RD,4/16/2016 12:33,12571702,DP2,-76.1597349447,42.9974478976
100,HOPPER ,RD, ,100 HOPPER RD & SENECA TNPK W,4/18/2016 9:18,12571720,DP2,-76.1588544431,43.002917101
121,CHAFFEE ,AVE,E ,121 CHAFFEE AVE E,4/18/2016 13:01,12576514,DP2,-76.1505407417,42.9978419007
362,HUDSON ,ST, ,362-64 HUDSON ST,4/21/2016 13:27,12573162,DP1,-76.160338945,43.029962201
101,CHELTENHAM ,RD,W ,101 CHELTENHAM RD W & SALINA,4/25/2016 9:49,12576527,DP2,-76.1435929377,42.9950887008
5822,SALINA ,ST,S ,5822 SALINA ST S,4/25/2016 10:37,12564396,DP2,-76.1438989399,42.9863263991
5825,SALINA ,ST,S ,5825 SALINA ST S & PARRISH LAN,4/25/2016 11:01,12564395,DP2,-76.143667435,42.9860761955
3330,SALINA ,ST,S ,3330-32 SALINA ST S & LYNHURST AV,4/27/2016 13:26,12576768,DP2,-76.1411796407,43.0153440991
129,EDNA ,RD, ,129 EDNA RD & COLDBROOK DR,4/29/2016 13:33,12564393,DP2,-76.1404654351,42.9851730947
5523,SALINA ,ST,S ,5523 SALINA ST S & CONIFER DR,5/4/2016 9:01,12564411,DP2,-76.1438946369,42.9905250952
207,CHELTENHAM ,RD,E ,207 CHELTENHAM RD E,5/9/2016 13:12,12576543,DP2,-76.1397757356,42.9953945975
800,STATE ,ST,S ,800 STATE ST S & HARRISON ST,5/11/2016 9:14,12577671,DP2,-76.1477014456,43.0430089068
269,LORRAINE ,AVE, ,269 LORRAINE AVE,5/12/2016 10:41,12576974,DP1,-76.1320144353,43.0222397005
106,SLAYTON ,AVE, ,106 SLAYTON AVE & BALLANTYNE,5/20/2016 9:17,12576712,DP1,-76.1463912438,43.010321602
579,VALLEY ,DR, ,579 VALLEY DR & ATLANTIC AVE,5/21/2016 10:41,12571933,DP1,-76.1568977417,43.0111286015
1012,BALLANTYNE ,RD, ,1012 BALLANTYNE RD,5/23/2016 10:53,12571942,DP1,-76.1547227407,43.0097224035
103,SENECA ,PL, ,103 SENECA PL,5/24/2016 9:52,12571728,DP1,-76.1596216402,43.0037273971
109,FISH ,AVE, ,109 FISH AVE & LOOMIS AVE,5/31/2016 14:38,12571780,DP1,-76.1534741454,43.0069586998
108,CORNING ,AVE,W ,108-10 CORNING AVE W,6/3/2016 10:50,12576806,DP1,-76.1427209431,43.0187486028
600,COLVIN ,ST,E ,600-04 COLVIN ST E & BENEDICT AV,6/24/2016 10:43,12576899,DP2,-76.1381787376,43.0261642047
106,SALISBURY ,RD, ,106 SALISBURY RD SYRACUSE 13219,6/25/2016 9:03,12572689,DP2,-76.190186153,43.0425752041
278,MOORE ,AVE, ,278 MOORE AVE SYRACUSE 13210,6/27/2016 10:38,13028635,DP1,-76.1369416407,43.022701603
245,ARLINGTON ,AVE, ,245-47 ARLINGTON AVE & CHARMOUTH                  ,7/30/2016 9:50,12572032,DP2,-76.1665936448,43.021296399
248,CORNING ,AVE,W ,248-50 CORNING AVE W                              ,8/1/2016 7:33,12576802,DP2,-76.1476299397,43.0182379038
1100,WATER ,ST,E ,1100-34 WATER ST E & UNIVERSITY A                 ,8/24/2016 8:23,12578233,DP2,-76.1333259396,43.0493059101
198,BEAR ,ST,W ,198 BEAR ST W                                     ,9/1/2016 7:28,12575068,DP2,-76.1642921521,43.0657096114
369,SENECA ,TNPK,W ,369 SENECA TNPK W & VALLEY DR                     ,9/13/2016 5:54,12576568,DP2,-76.1528667405,43.0019728983
102,FRANKLIN ,ST,S ,102 FRANKLIN ST S & ERIE BLVD                     ,9/20/2016 6:33,12573862,DP2,-76.15604975,43.0511087097
100,GEDDES ,ST,N ,100 GEDDES ST N & ERIE BLVD W                     ,9/26/2016 5:59,13002381,DP2,-76.1697602511,43.0482099096
100,GEDDES ,ST,N ,100 GEDDES ST N & ERIE BLVD W                     ,9/26/2016 6:01,13002381,DP2,-76.1697241478,43.0481759044
366,CORTLAND ,AVE, ,366 CORTLAND AVE & CASTLE ST,4/14/2016 10:18,12573238,DP1,-76.1532489467,43.0318629037
254,HOPPER ,RD, ,254 HOPPER RD,4/16/2016 12:53,12571704,DP2,-76.1597366426,42.9981890963
2312,BELLEVUE ,AVE, ,2312 BELLEVUE AVE,4/18/2016 10:53,12572324,DP1,-76.191319252,43.0298379006
112,RIDER ,AVE, ,112 RIDER AVE,4/18/2016 13:39,12572924,DP1,-76.180734951,43.0315341008
242,ACADEMY ,PL, ,242 ACADEMY PL,4/19/2016 10:46,12576495,DP2,-76.1514194378,42.9941751999
104,BRADLEY ,ST, ,104 BRADLEY ST,4/20/2016 13:22,12573075,DP1,-76.1722074506,43.0361217055
226,LONG MEADOW,DR, ,226 LONG MEADOW DR,4/21/2016 13:41,12564375,DP2,-76.1468309421,42.9903377001
101,CHELTENHAM ,RD,W ,101 CHELTENHAM RD W & SALINA,4/25/2016 9:47,12576510,DP2,-76.1435957405,42.9951745954
2301,COLVIN ,ST, ,2301 COLVIN ST,4/27/2016 9:59,13028190,DP2,-76.1109814249,43.0223402026
117,EDNA ,RD, ,117 EDNA RD,4/29/2016 13:22,12564393,DP2,-76.1410221391,42.9852008985
416,CLINTON ,ST,S ,416-30 CLINTON ST S & JEFFERSON,4/30/2016 9:05,12573747,DP2,-76.1535632403,43.0473471044
1016,SOUTH ,AVE, ,1016 SOUTH AVE & ONONDAGA CREE,4/30/2016 12:54,13020281,DP2,-76.1582784433,43.0273386012
201,CONIFER ,DR, ,201 CONIFER DR TO COLDBROOK D,5/3/2016 11:08,12564418,DP2,-76.139773939,42.9906213979
119,CONIFER ,DR, ,119 CONIFER DR,5/3/2016 12:54,12564411,DP2,-76.1423752354,42.9905820975
203,CHELTENHAM ,RD,E ,203 CHELTENHAM RD E & COLDBRO,5/9/2016 12:59,12576543,DP2,-76.1400199336,42.9952807003
125,CLARENDON ,ST, ,125 CLARENDON ST,5/12/2016 9:38,12577582,DP1,-76.1273342396,43.0380016074
901,LANCASTER ,AVE, ,901 LANCASTER AVE,5/12/2016 9:50,12577608,DP1,-76.1229094349,43.0342271034
312,SENECA ,DR, ,312 SENECA DR & ORLANDO AVE,5/17/2016 9:43,12576620,DP1,-76.1401369392,43.0020305995
438,FRANKLIN ,ST,N ,438-46 FRANKLIN ST N & GENANT DR,5/19/2016 14:47,12573934,DP1,-76.1561871473,43.056514211
